Date,SKU Code,Quantity Sold,Category,Cost per Unit,Selling Price,Revenue
2026-02-10 16:33:11.184966,SKU52,4,Sports,26.82,48.51,194.04
2026-02-11 16:33:11.184966,SKU52,7,Sports,26.82,48.51,339.57
2026-02-12 16:33:11.184966,SKU52,4,Sports,26.82,48.51,194.04
2026-02-13 16:33:11.184966,SKU52,8,Sports,26.82,48.51,388.08
2026-02-14 16:33:11.184966,SKU52,7,Sports,26.82,48.51,339.57
2026-02-15 16:33:11.184966,SKU52,3,Sports,26.82,48.51,145.53
2026-02-16 16:33:11.184966,SKU52,3,Sports,26.82,48.51,145.53
2026-02-17 16:33:11.184966,SKU52,3,Sports,26.82,48.51,145.53
2026-02-18 16:33:11.184966,SKU52,6,Sports,26.82,48.51,291.06
2026-02-19 16:33:11.184966,SKU52,8,Sports,26.82,48.51,388.08
2026-02-20 16:33:11.184966,SKU52,5,Sports,26.82,48.51,242.54999999999998
2026-02-21 16:33:11.184966,SKU52,9,Sports,26.82,48.51,436.59
2026-02-22 16:33:11.184966,SKU52,6,Sports,26.82,48.51,291.06
2026-02-23 16:33:11.184966,SKU52,4,Sports,26.82,48.51,194.04
2026-02-24 16:33:11.184966,SKU52,4,Sports,26.82,48.51,194.04
2026-02-25 16:33:11.184966,SKU52,3,Sports,26.82,48.51,145.53
2026-02-26 16:33:11.184966,SKU52,3,Sports,26.82,48.51,145.53
2026-02-27 16:33:11.184966,SKU52,4,Sports,26.82,48.51,194.04
2026-02-28 16:33:11.184966,SKU52,6,Sports,26.82,48.51,291.06
2026-03-01 16:33:11.184966,SKU52,8,Sports,26.82,48.51,388.08
2026-03-02 16:33:11.184966,SKU52,5,Sports,26.82,48.51,242.54999999999998
2026-03-03 16:33:11.184966,SKU52,9,Sports,26.82,48.51,436.59
2026-03-04 16:33:11.184966,SKU52,6,Sports,26.82,48.51,291.06
2026-03-05 16:33:11.184966,SKU52,11,Sports,26.82,48.51,533.61
2026-03-06 16:33:11.184966,SKU52,9,Sports,26.82,48.51,436.59
2026-03-07 16:33:11.184966,SKU52,3,Sports,26.82,48.51,145.53
2026-03-08 16:33:11.184966,SKU52,3,Sports,26.82,48.51,145.53
2026-03-09 16:33:11.184966,SKU52,4,Sports,26.82,48.51,194.04
2026-02-08 16:33:11.184966,SKU53,7,Sports,36.16,80.96,566.7199999999999
2026-02-09 16:33:11.184966,SKU53,7,Sports,36.16,80.96,566.7199999999999
2026-02-10 16:33:11.184966,SKU53,3,Sports,36.16,80.96,242.88
2026-02-11 16:33:11.184966,SKU53,2,Sports,36.16,80.96,161.92
2026-02-12 16:33:11.184966,SKU53,5,Sports,36.16,80.96,404.79999999999995
2026-02-13 16:33:11.184966,SKU53,8,Sports,36.16,80.96,647.68
2026-02-14 16:33:11.184966,SKU53,6,Sports,36.16,80.96,485.76
2026-02-15 16:33:11.184966,SKU53,8,Sports,36.16,80.96,647.68
2026-02-16 16:33:11.184966,SKU53,3,Sports,36.16,80.96,242.88
2026-02-17 16:33:11.184966,SKU53,7,Sports,36.16,80.96,566.7199999999999
2026-02-18 16:33:11.184966,SKU53,4,Sports,36.16,80.96,323.84
2026-02-19 16:33:11.184966,SKU53,7,Sports,36.16,80.96,566.7199999999999
2026-02-20 16:33:11.184966,SKU53,6,Sports,36.16,80.96,485.76
2026-02-21 16:33:11.184966,SKU53,6,Sports,36.16,80.96,485.76
2026-02-22 16:33:11.184966,SKU53,6,Sports,36.16,80.96,485.76
2026-02-23 16:33:11.184966,SKU53,4,Sports,36.16,80.96,323.84
2026-02-24 16:33:11.184966,SKU53,5,Sports,36.16,80.96,404.79999999999995
2026-02-25 16:33:11.184966,SKU53,5,Sports,36.16,80.96,404.79999999999995
2026-02-26 16:33:11.184966,SKU53,3,Sports,36.16,80.96,242.88
2026-02-27 16:33:11.184966,SKU53,3,Sports,36.16,80.96,242.88
2026-02-28 16:33:11.184966,SKU53,5,Sports,36.16,80.96,404.79999999999995
2026-03-01 16:33:11.184966,SKU53,3,Sports,36.16,80.96,242.88
2026-03-02 16:33:11.184966,SKU53,8,Sports,36.16,80.96,647.68
2026-03-03 16:33:11.184966,SKU53,3,Sports,36.16,80.96,242.88
2026-03-04 16:33:11.184966,SKU53,4,Sports,36.16,80.96,323.84
2026-03-05 16:33:11.184966,SKU53,7,Sports,36.16,80.96,566.7199999999999
2026-03-06 16:33:11.184966,SKU53,8,Sports,36.16,80.96,647.68
2026-03-07 16:33:11.184966,SKU53,6,Sports,36.16,80.96,485.76
2026-03-08 16:33:11.184966,SKU53,3,Sports,36.16,80.96,242.88
2026-03-09 16:33:11.184966,SKU53,7,Sports,36.16,80.96,566.7199999999999
2026-02-08 16:33:11.184966,SKU54,8,Beauty,17.12,83.58,668.64
2026-02-09 16:33:11.184966,SKU54,4,Beauty,17.12,83.58,334.32
2026-02-10 16:33:11.184966,SKU54,8,Beauty,17.12,83.58,668.64
2026-02-11 16:33:11.184966,SKU54,2,Beauty,17.12,83.58,167.16
2026-02-12 16:33:11.184966,SKU54,7,Beauty,17.12,83.58,585.06
2026-02-13 16:33:11.184966,SKU54,8,Beauty,17.12,83.58,668.64
2026-02-14 16:33:11.184966,SKU54,7,Beauty,17.12,83.58,585.06
2026-02-15 16:33:11.184966,SKU54,5,Beauty,17.12,83.58,417.9
2026-02-16 16:33:11.184966,SKU54,4,Beauty,17.12,83.58,334.32
2026-02-17 16:33:11.184966,SKU54,4,Beauty,17.12,83.58,334.32
2026-02-18 16:33:11.184966,SKU54,6,Beauty,17.12,83.58,501.48
2026-02-19 16:33:11.184966,SKU54,5,Beauty,17.12,83.58,417.9
2026-02-20 16:33:11.184966,SKU54,4,Beauty,17.12,83.58,334.32
2026-02-21 16:33:11.184966,SKU54,7,Beauty,17.12,83.58,585.06
2026-02-22 16:33:11.184966,SKU54,4,Beauty,17.12,83.58,334.32
2026-02-23 16:33:11.184966,SKU54,6,Beauty,17.12,83.58,501.48
2026-02-24 16:33:11.184966,SKU54,5,Beauty,17.12,83.58,417.9
2026-02-25 16:33:11.184966,SKU54,3,Beauty,17.12,83.58,250.74
2026-02-26 16:33:11.184966,SKU54,6,Beauty,17.12,83.58,501.48
2026-02-27 16:33:11.184966,SKU54,1,Beauty,17.12,83.58,83.58
2026-02-28 16:33:11.184966,SKU54,5,Beauty,17.12,83.58,417.9
2026-03-01 16:33:11.184966,SKU54,7,Beauty,17.12,83.58,585.06
2026-03-02 16:33:11.184966,SKU54,7,Beauty,17.12,83.58,585.06
2026-03-03 16:33:11.184966,SKU54,6,Beauty,17.12,83.58,501.48
2026-03-04 16:33:11.184966,SKU54,7,Beauty,17.12,83.58,585.06
2026-03-05 16:33:11.184966,SKU54,5,Beauty,17.12,83.58,417.9
2026-03-06 16:33:11.184966,SKU54,7,Beauty,17.12,83.58,585.06
2026-03-07 16:33:11.184966,SKU54,6,Beauty,17.12,83.58,501.48
2026-03-08 16:33:11.184966,SKU54,5,Beauty,17.12,83.58,417.9
2026-03-09 16:33:11.184966,SKU54,1,Beauty,17.12,83.58,83.58
2026-02-08 16:33:11.184966,SKU55,2,Home,15.99,105.06,210.12
2026-02-10 16:33:11.184966,SKU55,5,Home,15.99,105.06,525.3
2026-02-11 16:33:11.184966,SKU55,3,Home,15.99,105.06,315.18
2026-02-12 16:33:11.184966,SKU55,8,Home,15.99,105.06,840.48
2026-02-13 16:33:11.184966,SKU55,2,Home,15.99,105.06,210.12
2026-02-14 16:33:11.184966,SKU55,5,Home,15.99,105.06,525.3
2026-02-15 16:33:11.184966,SKU55,5,Home,15.99,105.06,525.3
2026-02-16 16:33:11.184966,SKU55,2,Home,15.99,105.06,210.12
2026-02-17 16:33:11.184966,SKU55,8,Home,15.99,105.06,840.48
2026-02-18 16:33:11.184966,SKU55,8,Home,15.99,105.06,840.48
2026-02-19 16:33:11.184966,SKU55,6,Home,15.99,105.06,630.36
2026-02-20 16:33:11.184966,SKU55,4,Home,15.99,105.06,420.24
2026-02-21 16:33:11.184966,SKU55,6,Home,15.99,105.06,630.36
2026-02-22 16:33:11.184966,SKU55,8,Home,15.99,105.06,840.48
2026-02-23 16:33:11.184966,SKU55,8,Home,15.99,105.06,840.48
2026-02-24 16:33:11.184966,SKU55,7,Home,15.99,105.06,735.4200000000001
2026-02-25 16:33:11.184966,SKU55,2,Home,15.99,105.06,210.12
2026-02-26 16:33:11.184966,SKU55,7,Home,15.99,105.06,735.4200000000001
2026-02-27 16:33:11.184966,SKU55,5,Home,15.99,105.06,525.3
2026-02-28 16:33:11.184966,SKU55,8,Home,15.99,105.06,840.48
2026-03-01 16:33:11.184966,SKU55,6,Home,15.99,105.06,630.36
2026-03-02 16:33:11.184966,SKU55,4,Home,15.99,105.06,420.24
2026-03-03 16:33:11.184966,SKU55,3,Home,15.99,105.06,315.18
2026-03-04 16:33:11.184966,SKU55,3,Home,15.99,105.06,315.18
2026-03-05 16:33:11.184966,SKU55,4,Home,15.99,105.06,420.24
2026-03-06 16:33:11.184966,SKU55,5,Home,15.99,105.06,525.3
2026-03-07 16:33:11.184966,SKU55,6,Home,15.99,105.06,630.36
2026-03-08 16:33:11.184966,SKU55,5,Home,15.99,105.06,525.3
2026-03-09 16:33:11.184966,SKU55,6,Home,15.99,105.06,630.36
2026-02-08 16:33:11.184966,SKU56,5,Electronics,12.57,35.32,176.6
2026-02-09 16:33:11.184966,SKU56,4,Electronics,12.57,35.32,141.28
2026-02-10 16:33:11.184966,SKU56,3,Electronics,12.57,35.32,105.96000000000001
2026-02-11 16:33:11.184966,SKU56,5,Electronics,12.57,35.32,176.6
2026-02-12 16:33:11.184966,SKU56,4,Electronics,12.57,35.32,141.28
2026-02-13 16:33:11.184966,SKU56,6,Electronics,12.57,35.32,211.92000000000002
2026-02-14 16:33:11.184966,SKU56,7,Electronics,12.57,35.32,247.24
2026-02-15 16:33:11.184966,SKU56,2,Electronics,12.57,35.32,70.64
2026-02-16 16:33:11.184966,SKU56,6,Electronics,12.57,35.32,211.92000000000002
2026-02-17 16:33:11.184966,SKU56,4,Electronics,12.57,35.32,141.28
2026-02-18 16:33:11.184966,SKU56,2,Electronics,12.57,35.32,70.64
2026-02-19 16:33:11.184966,SKU56,3,Electronics,12.57,35.32,105.96000000000001
2026-02-20 16:33:11.184966,SKU56,2,Electronics,12.57,35.32,70.64
2026-02-21 16:33:11.184966,SKU56,4,Electronics,12.57,35.32,141.28
2026-02-22 16:33:11.184966,SKU56,5,Electronics,12.57,35.32,176.6
2026-02-23 16:33:11.184966,SKU56,6,Electronics,12.57,35.32,211.92000000000002
2026-02-24 16:33:11.184966,SKU56,6,Electronics,12.57,35.32,211.92000000000002
2026-02-25 16:33:11.184966,SKU56,6,Electronics,12.57,35.32,211.92000000000002
2026-02-26 16:33:11.184966,SKU56,7,Electronics,12.57,35.32,247.24
2026-02-27 16:33:11.184966,SKU56,2,Electronics,12.57,35.32,70.64
2026-02-28 16:33:11.184966,SKU56,7,Electronics,12.57,35.32,247.24
2026-03-01 16:33:11.184966,SKU56,9,Electronics,12.57,35.32,317.88
2026-03-02 16:33:11.184966,SKU56,7,Electronics,12.57,35.32,247.24
2026-03-03 16:33:11.184966,SKU56,5,Electronics,12.57,35.32,176.6
2026-03-04 16:33:11.184966,SKU56,4,Electronics,12.57,35.32,141.28
2026-03-05 16:33:11.184966,SKU56,5,Electronics,12.57,35.32,176.6
2026-03-06 16:33:11.184966,SKU56,7,Electronics,12.57,35.32,247.24
2026-03-07 16:33:11.184966,SKU56,3,Electronics,12.57,35.32,105.96000000000001
2026-03-08 16:33:11.184966,SKU56,4,Electronics,12.57,35.32,141.28
2026-03-09 16:33:11.184966,SKU56,4,Electronics,12.57,35.32,141.28
2026-02-08 16:33:11.184966,SKU57,4,Sports,14.84,64.91,259.64
2026-02-09 16:33:11.184966,SKU57,6,Sports,14.84,64.91,389.46
2026-02-10 16:33:11.184966,SKU57,5,Sports,14.84,64.91,324.54999999999995
2026-02-11 16:33:11.184966,SKU57,7,Sports,14.84,64.91,454.37
2026-02-12 16:33:11.184966,SKU57,6,Sports,14.84,64.91,389.46
2026-02-13 16:33:11.184966,SKU57,4,Sports,14.84,64.91,259.64
2026-02-14 16:33:11.184966,SKU57,1,Sports,14.84,64.91,64.91
2026-02-15 16:33:11.184966,SKU57,8,Sports,14.84,64.91,519.28
2026-02-16 16:33:11.184966,SKU57,2,Sports,14.84,64.91,129.82
2026-02-17 16:33:11.184966,SKU57,4,Sports,14.84,64.91,259.64
2026-02-18 16:33:11.184966,SKU57,2,Sports,14.84,64.91,129.82
2026-02-19 16:33:11.184966,SKU57,5,Sports,14.84,64.91,324.54999999999995
2026-02-20 16:33:11.184966,SKU57,9,Sports,14.84,64.91,584.1899999999999
2026-02-21 16:33:11.184966,SKU57,10,Sports,14.84,64.91,649.0999999999999
2026-02-22 16:33:11.184966,SKU57,8,Sports,14.84,64.91,519.28
2026-02-23 16:33:11.184966,SKU57,5,Sports,14.84,64.91,324.54999999999995
2026-02-24 16:33:11.184966,SKU57,1,Sports,14.84,64.91,64.91
2026-02-25 16:33:11.184966,SKU57,6,Sports,14.84,64.91,389.46
2026-02-26 16:33:11.184966,SKU57,4,Sports,14.84,64.91,259.64
2026-02-27 16:33:11.184966,SKU57,7,Sports,14.84,64.91,454.37
2026-02-28 16:33:11.184966,SKU57,4,Sports,14.84,64.91,259.64
2026-03-01 16:33:11.184966,SKU57,5,Sports,14.84,64.91,324.54999999999995
2026-03-02 16:33:11.184966,SKU57,5,Sports,14.84,64.91,324.54999999999995
2026-03-03 16:33:11.184966,SKU57,2,Sports,14.84,64.91,129.82
2026-03-04 16:33:11.184966,SKU57,3,Sports,14.84,64.91,194.73
2026-03-05 16:33:11.184966,SKU57,6,Sports,14.84,64.91,389.46
2026-03-06 16:33:11.184966,SKU57,3,Sports,14.84,64.91,194.73
2026-03-07 16:33:11.184966,SKU57,7,Sports,14.84,64.91,454.37
2026-03-08 16:33:11.184966,SKU57,4,Sports,14.84,64.91,259.64
2026-03-09 16:33:11.184966,SKU57,5,Sports,14.84,64.91,324.54999999999995
2026-02-08 16:33:11.184966,SKU58,1,Clothing,30.11,72.92,72.92
2026-02-09 16:33:11.184966,SKU58,8,Clothing,30.11,72.92,583.36
2026-02-10 16:33:11.184966,SKU58,3,Clothing,30.11,72.92,218.76
2026-02-11 16:33:11.184966,SKU58,4,Clothing,30.11,72.92,291.68
2026-02-12 16:33:11.184966,SKU58,2,Clothing,30.11,72.92,145.84
2026-02-13 16:33:11.184966,SKU58,8,Clothing,30.11,72.92,583.36
2026-02-14 16:33:11.184966,SKU58,6,Clothing,30.11,72.92,437.52
2026-02-15 16:33:11.184966,SKU58,9,Clothing,30.11,72.92,656.28
2026-02-16 16:33:11.184966,SKU58,6,Clothing,30.11,72.92,437.52
2026-02-17 16:33:11.184966,SKU58,4,Clothing,30.11,72.92,291.68
2026-02-18 16:33:11.184966,SKU58,6,Clothing,30.11,72.92,437.52
2026-02-19 16:33:11.184966,SKU58,8,Clothing,30.11,72.92,583.36
2026-02-20 16:33:11.184966,SKU58,9,Clothing,30.11,72.92,656.28
2026-02-21 16:33:11.184966,SKU58,3,Clothing,30.11,72.92,218.76
2026-02-22 16:33:11.184966,SKU58,9,Clothing,30.11,72.92,656.28
2026-02-23 16:33:11.184966,SKU58,3,Clothing,30.11,72.92,218.76
2026-02-24 16:33:11.184966,SKU58,2,Clothing,30.11,72.92,145.84
2026-02-25 16:33:11.184966,SKU58,6,Clothing,30.11,72.92,437.52
2026-02-26 16:33:11.184966,SKU58,4,Clothing,30.11,72.92,291.68
2026-02-27 16:33:11.184966,SKU58,6,Clothing,30.11,72.92,437.52
2026-02-28 16:33:11.184966,SKU58,3,Clothing,30.11,72.92,218.76
2026-03-01 16:33:11.184966,SKU58,6,Clothing,30.11,72.92,437.52
2026-03-02 16:33:11.184966,SKU58,4,Clothing,30.11,72.92,291.68
2026-03-03 16:33:11.184966,SKU58,5,Clothing,30.11,72.92,364.6
2026-03-04 16:33:11.184966,SKU58,5,Clothing,30.11,72.92,364.6
2026-03-05 16:33:11.184966,SKU58,4,Clothing,30.11,72.92,291.68
2026-03-06 16:33:11.184966,SKU58,7,Clothing,30.11,72.92,510.44
2026-03-07 16:33:11.184966,SKU58,11,Clothing,30.11,72.92,802.12
2026-03-08 16:33:11.184966,SKU58,6,Clothing,30.11,72.92,437.52
2026-03-09 16:33:11.184966,SKU58,2,Clothing,30.11,72.92,145.84
2026-02-08 16:33:11.184966,SKU59,6,Sports,23.17,94.54,567.24
2026-02-09 16:33:11.184966,SKU59,6,Sports,23.17,94.54,567.24
2026-02-10 16:33:11.184966,SKU59,4,Sports,23.17,94.54,378.16
2026-02-11 16:33:11.184966,SKU59,4,Sports,23.17,94.54,378.16
2026-02-12 16:33:11.184966,SKU59,7,Sports,23.17,94.54,661.7800000000001
2026-02-13 16:33:11.184966,SKU59,11,Sports,23.17,94.54,1039.94
2026-02-14 16:33:11.184966,SKU59,5,Sports,23.17,94.54,472.70000000000005
2026-02-15 16:33:11.184966,SKU59,3,Sports,23.17,94.54,283.62
2026-02-16 16:33:11.184966,SKU59,5,Sports,23.17,94.54,472.70000000000005
2026-02-17 16:33:11.184966,SKU59,6,Sports,23.17,94.54,567.24
2026-02-18 16:33:11.184966,SKU59,6,Sports,23.17,94.54,567.24
2026-02-19 16:33:11.184966,SKU59,5,Sports,23.17,94.54,472.70000000000005
2026-02-20 16:33:11.184966,SKU59,8,Sports,23.17,94.54,756.32
2026-02-21 16:33:11.184966,SKU59,9,Sports,23.17,94.54,850.86
2026-02-22 16:33:11.184966,SKU59,5,Sports,23.17,94.54,472.70000000000005
2026-02-23 16:33:11.184966,SKU59,2,Sports,23.17,94.54,189.08
2026-02-24 16:33:11.184966,SKU59,7,Sports,23.17,94.54,661.7800000000001
2026-02-25 16:33:11.184966,SKU59,6,Sports,23.17,94.54,567.24
2026-02-26 16:33:11.184966,SKU59,1,Sports,23.17,94.54,94.54
2026-02-27 16:33:11.184966,SKU59,4,Sports,23.17,94.54,378.16
2026-02-28 16:33:11.184966,SKU59,6,Sports,23.17,94.54,567.24
2026-03-01 16:33:11.184966,SKU59,4,Sports,23.17,94.54,378.16
2026-03-02 16:33:11.184966,SKU59,3,Sports,23.17,94.54,283.62
2026-03-03 16:33:11.184966,SKU59,2,Sports,23.17,94.54,189.08
2026-03-04 16:33:11.184966,SKU59,2,Sports,23.17,94.54,189.08
2026-03-05 16:33:11.184966,SKU59,8,Sports,23.17,94.54,756.32
2026-03-06 16:33:11.184966,SKU59,13,Sports,23.17,94.54,1229.02
2026-03-07 16:33:11.184966,SKU59,9,Sports,23.17,94.54,850.86
2026-03-08 16:33:11.184966,SKU59,10,Sports,23.17,94.54,945.4000000000001
2026-03-09 16:33:11.184966,SKU59,10,Sports,23.17,94.54,945.4000000000001
2026-02-08 16:33:11.184966,SKU60,4,Clothing,7.92,14.8,59.2
2026-02-09 16:33:11.184966,SKU60,4,Clothing,7.92,14.8,59.2
2026-02-10 16:33:11.184966,SKU60,2,Clothing,7.92,14.8,29.6
2026-02-11 16:33:11.184966,SKU60,5,Clothing,7.92,14.8,74.0
2026-02-12 16:33:11.184966,SKU60,3,Clothing,7.92,14.8,44.400000000000006
2026-02-13 16:33:11.184966,SKU60,2,Clothing,7.92,14.8,29.6
2026-02-14 16:33:11.184966,SKU60,15,Clothing,7.92,14.8,222.0
2026-02-15 16:33:11.184966,SKU60,4,Clothing,7.92,14.8,59.2
2026-02-16 16:33:11.184966,SKU60,6,Clothing,7.92,14.8,88.80000000000001
2026-02-17 16:33:11.184966,SKU60,7,Clothing,7.92,14.8,103.60000000000001
2026-02-18 16:33:11.184966,SKU60,4,Clothing,7.92,14.8,59.2
2026-02-19 16:33:11.184966,SKU60,6,Clothing,7.92,14.8,88.80000000000001
2026-02-20 16:33:11.184966,SKU60,6,Clothing,7.92,14.8,88.80000000000001
2026-02-22 16:33:11.184966,SKU60,6,Clothing,7.92,14.8,88.80000000000001
2026-02-23 16:33:11.184966,SKU60,7,Clothing,7.92,14.8,103.60000000000001
2026-02-24 16:33:11.184966,SKU60,9,Clothing,7.92,14.8,133.20000000000002
2026-02-25 16:33:11.184966,SKU60,7,Clothing,7.92,14.8,103.60000000000001
2026-02-26 16:33:11.184966,SKU60,4,Clothing,7.92,14.8,59.2
2026-02-27 16:33:11.184966,SKU60,6,Clothing,7.92,14.8,88.80000000000001
2026-02-28 16:33:11.184966,SKU60,4,Clothing,7.92,14.8,59.2
2026-03-01 16:33:11.184966,SKU60,4,Clothing,7.92,14.8,59.2
2026-03-02 16:33:11.184966,SKU60,6,Clothing,7.92,14.8,88.80000000000001
2026-03-03 16:33:11.184966,SKU60,4,Clothing,7.92,14.8,59.2
2026-03-04 16:33:11.184966,SKU60,3,Clothing,7.92,14.8,44.400000000000006
2026-03-05 16:33:11.184966,SKU60,6,Clothing,7.92,14.8,88.80000000000001
2026-03-06 16:33:11.184966,SKU60,6,Clothing,7.92,14.8,88.80000000000001
2026-03-07 16:33:11.184966,SKU60,6,Clothing,7.92,14.8,88.80000000000001
2026-03-08 16:33:11.184966,SKU60,8,Clothing,7.92,14.8,118.4
2026-03-09 16:33:11.184966,SKU60,4,Clothing,7.92,14.8,59.2
2026-02-08 16:33:11.184966,SKU61,4,Clothing,16.43,119.4,477.6
2026-02-09 16:33:11.184966,SKU61,2,Clothing,16.43,119.4,238.8
2026-02-10 16:33:11.184966,SKU61,4,Clothing,16.43,119.4,477.6
2026-02-11 16:33:11.184966,SKU61,5,Clothing,16.43,119.4,597.0
2026-02-12 16:33:11.184966,SKU61,9,Clothing,16.43,119.4,1074.6000000000001
2026-02-13 16:33:11.184966,SKU61,5,Clothing,16.43,119.4,597.0
2026-02-14 16:33:11.184966,SKU61,6,Clothing,16.43,119.4,716.4000000000001
2026-02-15 16:33:11.184966,SKU61,4,Clothing,16.43,119.4,477.6
2026-02-16 16:33:11.184966,SKU61,4,Clothing,16.43,119.4,477.6
2026-02-17 16:33:11.184966,SKU61,2,Clothing,16.43,119.4,238.8
2026-02-18 16:33:11.184966,SKU61,9,Clothing,16.43,119.4,1074.6000000000001
2026-02-19 16:33:11.184966,SKU61,5,Clothing,16.43,119.4,597.0
2026-02-20 16:33:11.184966,SKU61,8,Clothing,16.43,119.4,955.2
2026-02-21 16:33:11.184966,SKU61,8,Clothing,16.43,119.4,955.2
2026-02-22 16:33:11.184966,SKU61,6,Clothing,16.43,119.4,716.4000000000001
2026-02-23 16:33:11.184966,SKU61,3,Clothing,16.43,119.4,358.20000000000005
2026-02-24 16:33:11.184966,SKU61,10,Clothing,16.43,119.4,1194.0
2026-02-25 16:33:11.184966,SKU61,2,Clothing,16.43,119.4,238.8
2026-02-26 16:33:11.184966,SKU61,3,Clothing,16.43,119.4,358.20000000000005
2026-02-27 16:33:11.184966,SKU61,4,Clothing,16.43,119.4,477.6
2026-02-28 16:33:11.184966,SKU61,8,Clothing,16.43,119.4,955.2
2026-03-01 16:33:11.184966,SKU61,6,Clothing,16.43,119.4,716.4000000000001
2026-03-02 16:33:11.184966,SKU61,2,Clothing,16.43,119.4,238.8
2026-03-03 16:33:11.184966,SKU61,3,Clothing,16.43,119.4,358.20000000000005
2026-03-04 16:33:11.184966,SKU61,3,Clothing,16.43,119.4,358.20000000000005
2026-03-05 16:33:11.184966,SKU61,7,Clothing,16.43,119.4,835.8000000000001
2026-03-06 16:33:11.184966,SKU61,5,Clothing,16.43,119.4,597.0
2026-03-07 16:33:11.184966,SKU61,3,Clothing,16.43,119.4,358.20000000000005
2026-03-08 16:33:11.184966,SKU61,1,Clothing,16.43,119.4,119.4
2026-03-09 16:33:11.184966,SKU61,6,Clothing,16.43,119.4,716.4000000000001
2026-02-08 16:33:11.184966,SKU62,5,Sports,16.11,61.69,308.45
2026-02-09 16:33:11.184966,SKU62,3,Sports,16.11,61.69,185.07
2026-02-10 16:33:11.184966,SKU62,3,Sports,16.11,61.69,185.07
2026-02-11 16:33:11.184966,SKU62,4,Sports,16.11,61.69,246.76
2026-02-12 16:33:11.184966,SKU62,3,Sports,16.11,61.69,185.07
2026-02-13 16:33:11.184966,SKU62,10,Sports,16.11,61.69,616.9
2026-02-14 16:33:11.184966,SKU62,3,Sports,16.11,61.69,185.07
2026-02-15 16:33:11.184966,SKU62,4,Sports,16.11,61.69,246.76
2026-02-16 16:33:11.184966,SKU62,3,Sports,16.11,61.69,185.07
2026-02-17 16:33:11.184966,SKU62,5,Sports,16.11,61.69,308.45
2026-02-18 16:33:11.184966,SKU62,3,Sports,16.11,61.69,185.07
2026-02-19 16:33:11.184966,SKU62,5,Sports,16.11,61.69,308.45
2026-02-20 16:33:11.184966,SKU62,4,Sports,16.11,61.69,246.76
2026-02-21 16:33:11.184966,SKU62,7,Sports,16.11,61.69,431.83
2026-02-22 16:33:11.184966,SKU62,6,Sports,16.11,61.69,370.14
2026-02-23 16:33:11.184966,SKU62,6,Sports,16.11,61.69,370.14
2026-02-24 16:33:11.184966,SKU62,7,Sports,16.11,61.69,431.83
2026-02-25 16:33:11.184966,SKU62,7,Sports,16.11,61.69,431.83
2026-02-26 16:33:11.184966,SKU62,2,Sports,16.11,61.69,123.38
2026-02-27 16:33:11.184966,SKU62,4,Sports,16.11,61.69,246.76
2026-02-28 16:33:11.184966,SKU62,4,Sports,16.11,61.69,246.76
2026-03-01 16:33:11.184966,SKU62,4,Sports,16.11,61.69,246.76
2026-03-02 16:33:11.184966,SKU62,5,Sports,16.11,61.69,308.45
2026-03-03 16:33:11.184966,SKU62,6,Sports,16.11,61.69,370.14
2026-03-04 16:33:11.184966,SKU62,7,Sports,16.11,61.69,431.83
2026-03-05 16:33:11.184966,SKU62,5,Sports,16.11,61.69,308.45
2026-03-06 16:33:11.184966,SKU62,3,Sports,16.11,61.69,185.07
2026-03-07 16:33:11.184966,SKU62,3,Sports,16.11,61.69,185.07
2026-03-08 16:33:11.184966,SKU62,7,Sports,16.11,61.69,431.83
2026-03-09 16:33:11.184966,SKU62,7,Sports,16.11,61.69,431.83
2026-02-08 16:33:11.184966,SKU63,4,Beauty,36.33,40.75,163.0
2026-02-09 16:33:11.184966,SKU63,4,Beauty,36.33,40.75,163.0
2026-02-10 16:33:11.184966,SKU63,7,Beauty,36.33,40.75,285.25
2026-02-11 16:33:11.184966,SKU63,5,Beauty,36.33,40.75,203.75
2026-02-12 16:33:11.184966,SKU63,5,Beauty,36.33,40.75,203.75
2026-02-13 16:33:11.184966,SKU63,4,Beauty,36.33,40.75,163.0
2026-02-14 16:33:11.184966,SKU63,2,Beauty,36.33,40.75,81.5
2026-02-15 16:33:11.184966,SKU63,9,Beauty,36.33,40.75,366.75
2026-02-16 16:33:11.184966,SKU63,3,Beauty,36.33,40.75,122.25
2026-02-17 16:33:11.184966,SKU63,5,Beauty,36.33,40.75,203.75
2026-02-18 16:33:11.184966,SKU63,5,Beauty,36.33,40.75,203.75
2026-02-19 16:33:11.184966,SKU63,7,Beauty,36.33,40.75,285.25
2026-02-20 16:33:11.184966,SKU63,7,Beauty,36.33,40.75,285.25
2026-02-21 16:33:11.184966,SKU63,1,Beauty,36.33,40.75,40.75
2026-02-22 16:33:11.184966,SKU63,6,Beauty,36.33,40.75,244.5
2026-02-23 16:33:11.184966,SKU63,2,Beauty,36.33,40.75,81.5
2026-02-24 16:33:11.184966,SKU63,7,Beauty,36.33,40.75,285.25
2026-02-25 16:33:11.184966,SKU63,4,Beauty,36.33,40.75,163.0
2026-02-26 16:33:11.184966,SKU63,6,Beauty,36.33,40.75,244.5
2026-02-27 16:33:11.184966,SKU63,5,Beauty,36.33,40.75,203.75
2026-02-28 16:33:11.184966,SKU63,4,Beauty,36.33,40.75,163.0
